seller_id,category_eng,month,sales_count,avg_price,avg_review_score,avg_shipping_hours,avg_lead_time,top_selling_sku,seller_total_sales,seller_avg_shipping_hours,months_active,category_count,seller_monthly_avg_orders,top_state,cat_total_sales,cat_share,tier,tier_above_avg_shipping_hours,mean,std,z_score,moving_avg_30d,risk_level,safety_stock,restock_recommendation
4bf2f4ee540798a61f9636d12cd9cc80,fashion_underwear_beach,2017-09-14,2,183.0,5.0,25.259166666666665,11.0,e1a7aca09e5fc1209c44ef72571265b9,30,53.74501851851851,29,3,1.0344827586206897,SP,27.0,0.9,Tier 2 (Top 2-20%),71.39965551650388,1.0384615384615385,0.19611613513818402,4.9029033784546,1.125,High,1.0,9.0
fde0cc9ea29c8ccfc0a2c22256a58c71,toys,2018-08-03,2,105.0,5.0,23.933888888888887,8.5,e1e932dfb67414e80b87ad97688cf2a3,35,38.26345588235294,33,3,1.0606060606060606,SP,27.0,0.7714285714285715,Tier 3 (Middle 21-95%),69.56156753830703,1.0384615384615385,0.19611613513818402,4.9029033784546,1.04,High,1.0,9.0
06e5eefc71ec47ae763c5c6f8db7064f,construction_tools_safety,2018-08-15,2,254.095,3.5,17.04236111111111,9.5,5c134d92a99c77b568ae488b28a04c45,95,47.749775985663085,83,6,1.144578313253012,SP,27.0,0.28421052631578947,Tier 2 (Top 2-20%),71.39965551650388,1.0384615384615385,0.19611613513818402,4.9029033784546,1.04,High,1.0,9.0
cca3071e3e9bb7d12640c9fbe2301306,furniture_decor,2017-01-15,10,62.0,3.8,74.90136111111111,10.4,2a763f02c6a7a8ab7c1be0460ff891d0,849,84.8926317875545,343,6,2.4752186588921283,SP,556.0,0.6548881036513545,Tier 1 (Top 1%),,2.09811320754717,1.6136832710469295,4.896801580725456,3.2222222222222223,High,6.0,29.0
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-01-04,14,105.57142857142857,4.5,121.87325396825396,14.142857142857142,5411e9269501a870cabf632f05655131,1148,71.66550799921959,403,6,2.8486352357320097,SP,835.0,0.7273519163763066,Tier 1 (Top 1%),,2.5226586102719035,2.346228476062755,4.891825969561333,5.066666666666666,High,7.0,43.0
7e93a43ef30c4f03f38b393420bc753a,watches_gifts,2017-11-23,7,347.7128571428571,3.5714285714285716,282.2387777777778,20.4,7a10781637204d8d10485c71a6108a2e,340,59.676187500000005,207,8,1.642512077294686,SP,314.0,0.9235294117647059,Tier 1 (Top 1%),,1.6185567010309279,1.1005726156235953,4.8896758129129845,2.066666666666667,High,3.0,18.0
f8db351d8c4c4c22c6835c19a46f01b0,pet_shop,2018-06-10,5,31.9,4.8,46.35805555555556,3.0,4874eb71b65dc197fb705bc999eb41bb,726,31.86017843228923,366,19,1.9836065573770492,SP,86.0,0.1184573002754821,Tier 2 (Top 2-20%),71.39965551650388,1.2647058823529411,0.7652459766251638,4.8811679273639585,1.2666666666666666,High,2.0,11.0
b6d44737c043328708f6749c2dbe50bd,housewares,2018-07-03,6,82.0,5.0,,6.0,5a3320037d5922a7708647c81ecc1f15,80,34.33345509893455,57,1,1.4035087719298245,SP,80.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.4035087719298245,0.9422550671282283,4.878181490792296,1.4,High,2.0,12.0
b18dc380845b24038cfc48006478f099,health_beauty,2018-02-21,6,99.89,1.0,199.64222222222222,,42189544021ccb7369862e7ee218d828,54,74.31775720164609,39,2,1.3846153846153846,SP,53.0,0.9814814814814815,Tier 2 (Top 2-20%),71.39965551650388,1.394736842105263,0.9455292721814171,4.870566457736417,1.3846153846153846,High,3.0,13.0
aafe36600ce604f205b86b5084d3d767,baby,2017-11-17,3,59.9,4.0,47.658796296296295,7.333333333333333,57e089e3103f5cda6a4ce23b77399bdb,131,39.21944658119658,112,4,1.1696428571428572,SP,103.0,0.7862595419847328,Tier 2 (Top 2-20%),71.39965551650388,1.1195652173913044,0.3877914729196388,4.849087496563841,1.1,High,1.0,9.0
aafe36600ce604f205b86b5084d3d767,baby,2018-06-07,3,47.9,5.0,14.587407407407406,7.0,57e089e3103f5cda6a4ce23b77399bdb,131,39.21944658119658,112,4,1.1696428571428572,SP,103.0,0.7862595419847328,Tier 2 (Top 2-20%),71.39965551650388,1.1195652173913044,0.3877914729196388,4.849087496563841,1.1333333333333333,High,1.0,9.0
b76dba6c951ab00dc4edf0a1aa88037e,telephony,2017-02-02,4,8.4175,4.25,14.966666666666665,8.25,91b08d34d0ba4db44da2dc382867ba49,169,40.888549567531605,130,3,1.3,SP,123.0,0.727810650887574,Tier 3 (Middle 21-95%),69.56156753830703,1.2178217821782178,0.5762631412131025,4.82796489805849,1.8,High,2.0,15.0
b76dba6c951ab00dc4edf0a1aa88037e,telephony,2017-07-24,4,13.97,4.75,36.80298611111111,7.75,07691def223b4568e8ecb5a5b30574b1,169,40.888549567531605,130,3,1.3,SP,123.0,0.727810650887574,Tier 3 (Middle 21-95%),69.56156753830703,1.2178217821782178,0.5762631412131025,4.82796489805849,1.2666666666666666,High,2.0,11.0
4da0e408c99d2fdc2126dc9fce518060,sports_leisure,2017-01-26,8,51.525000000000006,5.0,87.29479166666667,10.25,3025303c80b01a0926fda2841cc31b4a,60,37.83189814814815,40,2,1.5,RS,55.0,0.9166666666666666,Tier 3 (Middle 21-95%),69.56156753830703,1.5277777777777777,1.341344977701989,4.825173486175439,2.5714285714285716,High,3.0,21.0
ca3bd7cd9f149df75950150d010fe4a2,housewares,2018-07-25,11,26.180000000000003,4.0,128.5113888888889,16.0,32e18e89237933ebdaaebd78a27e7fa1,138,123.85641339869281,71,2,1.943661971830986,SP,134.0,0.9710144927536232,Tier 2 (Top 2-20%),71.39965551650388,1.9420289855072463,1.877765082492972,4.823804158967077,2.2666666666666666,High,8.0,24.0
9b00ed88b7fdb95d6ff76e27c1b52d16,sports_leisure,2017-11-24,3,37.666666666666664,5.0,61.354629629629635,12.0,cb52e6775d816cbdadade36948e81fc8,51,49.111355555555555,44,2,1.1590909090909092,SP,48.0,0.9411764705882353,Tier 3 (Middle 21-95%),69.56156753830703,1.1162790697674418,0.39092700119815305,4.818600210420712,1.1538461538461537,High,1.0,10.0
6039e27294dc75811c0d8a39069f52c0,electronics,2018-02-02,5,129.9,5.0,251.85444444444448,22.0,a5b27ab457629a351464825096c64688,76,152.3692361111111,58,3,1.3103448275862069,SP,41.0,0.5394736842105263,Tier 2 (Top 2-20%),71.39965551650388,1.28125,0.7718588789618593,4.817914390000505,1.4666666666666666,High,4.0,15.0
1f50f920176fa81dab994f9023523100,baby,2018-04-17,12,79.9,4.0,39.754444444444445,21.0,e11092e9722d1b6f8c18cd8947a1daff,1940,81.3698025937428,388,3,5.0,SP,42.0,0.021649484536082474,Tier 1 (Top 1%),,1.6153846153846154,2.155493875229954,4.817742933047084,2.5714285714285716,High,7.0,25.0
1da3aeb70d7989d1e6d9b0e887f97c23,toys,2018-04-02,4,17.99,4.0,11.221388888888889,15.0,51e8feeedd83467b86a79aa2769367c5,330,37.25694019707781,197,21,1.6751269035532994,SP,49.0,0.1484848484848485,Tier 2 (Top 2-20%),71.39965551650388,1.225,0.576794857546691,4.811069245317198,1.2727272727272727,High,2.0,11.0
e9779976487b77c6d4ac45f75ec7afe9,drinks,2018-01-09,6,48.82333333333333,3.5,272.3124074074074,23.333333333333332,cd48f265a63e13b762601f5f794c5fca,751,55.08042217662259,351,8,2.1396011396011394,SP,183.0,0.2436750998668442,Tier 2 (Top 2-20%),71.39965551650388,1.4758064516129032,0.9410572645926447,4.807564553837735,1.6,High,3.0,15.0
dee656f0f566ed1aa85bd137c943f08f,sports_leisure,2018-05-10,3,79.99,3.6666666666666665,10.977222222222222,7.333333333333333,668e8ee8f69c3545109fc40f72336e8f,95,32.829354838709676,75,12,1.2666666666666666,SP,34.0,0.35789473684210527,Tier 2 (Top 2-20%),71.39965551650388,1.096774193548387,0.39621868622242934,4.803473113792466,1.1764705882352942,High,1.0,10.0
53e4c6e0f4312d4d2107a8c9cddf45cd,furniture_decor,2018-08-22,3,17.0,5.0,24.329722222222227,3.0,b3cde9c63f334490ef1c3348bb7dfc3c,525,87.42070192307692,288,6,1.8229166666666667,SP,34.0,0.06476190476190476,Tier 2 (Top 2-20%),71.39965551650388,1.096774193548387,0.39621868622242934,4.803473113792466,1.1,High,2.0,10.0
715bbd5ba4e6b74cb0d2f29eb45058b0,watches_gifts,2017-11-24,3,39.93333333333333,5.0,63.422685185185195,14.333333333333334,8c0fd3e89ebf51f2fcff46abbc4eca05,64,35.36925774134791,59,5,1.0847457627118644,SP,27.0,0.421875,Tier 3 (Middle 21-95%),69.56156753830703,1.08,0.39999999999999997,4.8,3.0,High,1.0,22.0
e9779976487b77c6d4ac45f75ec7afe9,food,2017-09-12,2,21.49,5.0,22.691944444444445,1.0,d493f5a208254fe85b3ab55d898461a1,751,55.08042217662259,351,8,2.1396011396011394,SP,26.0,0.03462050599201065,Tier 2 (Top 2-20%),71.39965551650388,1.04,0.2,4.8,1.0714285714285714,High,1.0,9.0
77a515caa36327151d1cc6c32a9f00e1,stationery,2018-08-23,2,79.445,5.0,97.32138888888889,5.5,156bb7508d25ad3108035c7ec3a3d2fb,26,34.01827546296296,25,1,1.04,SP,26.0,1.0,Tier 3 (Middle 21-95%),69.56156753830703,1.04,0.2,4.8,1.04,High,1.0,9.0
7a241947449cc45dbfda4f9d0798d9d0,housewares,2018-03-19,9,129.0,1.0,8.935,8.0,0e1fa2aadc04afbf8fb30200aeba06a2,72,81.161820066335,57,3,1.263157894736842,SP,37.0,0.5138888888888888,Tier 2 (Top 2-20%),71.39965551650388,1.4230769230769231,1.5791916140374334,4.797975755172337,1.44,High,5.0,16.0
376a891762bbdecbc02b4b6adec3fdda,sports_leisure,2017-12-14,2,55.0,5.0,22.220972222222223,14.0,cb92637d91f8267856d2143b6fc7bd9e,58,27.627686781609192,54,5,1.0740740740740742,SP,51.0,0.8793103448275862,Tier 2 (Top 2-20%),71.39965551650388,1.0408163265306123,0.199914947901746,4.7979587496419045,1.0384615384615385,High,1.0,9.0
376a891762bbdecbc02b4b6adec3fdda,sports_leisure,2018-03-09,2,76.995,5.0,41.54944444444445,20.5,622bad99b4296aade0783ebecdd3fa15,58,27.627686781609192,54,5,1.0740740740740742,SP,51.0,0.8793103448275862,Tier 2 (Top 2-20%),71.39965551650388,1.0408163265306123,0.199914947901746,4.7979587496419045,1.0666666666666667,High,1.0,9.0
8f2ce03f928b567e3d56181ae20ae952,sports_leisure,2018-02-06,5,171.9,4.8,158.4968333333333,14.8,07a6879526099e7f3483481e5bd60b77,175,75.96929278416347,123,1,1.4227642276422765,SP,175.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.4227642276422765,0.7466661430663993,4.790944126201806,1.6,High,3.0,15.0
17f51e7198701186712e53a39c564617,health_beauty,2017-06-08,3,706.6666666666666,4.666666666666667,353.24731481481484,26.0,aed75ad669fbebd5a385ac7cc2ae7573,61,281.80727686703096,54,1,1.1296296296296295,SP,61.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.1296296296296295,0.3907562235912973,4.786540194243054,1.25,High,3.0,12.0
de23c3b98a88888289c6f5cc1209054a,toys,2017-12-05,7,81.41999999999999,5.0,33.562539682539686,9.285714285714286,238314b88e4b8ffa496db6b1a201d897,181,52.8800262345679,119,6,1.5210084033613445,SP,99.0,0.5469613259668509,Tier 2 (Top 2-20%),71.39965551650388,1.523076923076923,1.1471117576833505,4.774533117840233,1.6206896551724137,High,3.0,15.0
9de4643a8dbde634fe55621059d92273,housewares,2017-06-05,3,167.99,4.666666666666667,54.45305555555556,12.666666666666666,d696750e550fd0f733979dd7e5dff921,81,74.33570644718793,67,2,1.208955223880597,SP,74.0,0.9135802469135802,Tier 2 (Top 2-20%),71.39965551650388,1.1384615384615384,0.39038935199854796,4.768415050278794,1.2777777777777777,High,2.0,11.0
0b90b6df587eb83608a64ea8b390cf07,computers_accessories,2018-01-22,10,108.83,5.0,34.71630555555556,13.2,656e0eca68dcecf6a31b8ececfabe3e8,216,56.870708994709,101,1,2.1386138613861387,SP,216.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,2.1386138613861387,1.6494223411261113,4.766145057333619,2.619047619047619,High,5.0,24.0
adbc26658d6c7b4b6219f9d934598091,baby,2018-02-05,4,130.0,3.0,54.800694444444446,23.75,3a806ac1ab98107febb4ffcf38bc1fac,92,76.60617041198502,67,2,1.373134328358209,SP,58.0,0.6304347826086957,Tier 2 (Top 2-20%),71.39965551650388,1.2608695652173914,0.5748345697752489,4.765076038926407,1.28,High,2.0,11.0
1835b56ce799e6a4dc4eddc053f04066,bed_bath_table,2017-11-24,10,38.793,2.3,77.32486111111112,18.4,366655b7359eec947f873c83398a2548,560,40.11263302752293,235,2,2.382978723404255,SP,555.0,0.9910714285714286,Tier 2 (Top 2-20%),71.39965551650388,2.371794871794872,1.6055882108455481,4.751034590736001,2.3666666666666667,High,4.0,21.0
cca3071e3e9bb7d12640c9fbe2301306,bed_bath_table,2017-10-01,5,112.81999999999998,4.0,38.95022222222222,11.2,386486367c1f9d4f587a8864ccb6902b,849,84.8926317875545,343,6,2.4752186588921283,SP,249.0,0.29328621908127206,Tier 1 (Top 1%),,1.439306358381503,0.7494677055386594,4.750963404166089,1.5,High,3.0,14.0
7c67e1448b00f6e969d365cea6b010ab,furniture_decor,2018-03-09,8,101.72,1.5,273.97798611111114,17.25,0a9bdadab17a9b0f258f64d11a0adf7b,1375,277.9215527636158,375,6,3.6666666666666665,SP,92.0,0.0669090909090909,Tier 1 (Top 1%),,1.5862068965517242,1.351211058592951,4.746699682969672,1.8666666666666667,High,8.0,22.0
cc419e0650a3c5ba77189a1882b7556a,health_beauty,2017-11-26,13,79.37461538461538,3.8461538461538463,89.08427350427351,18.583333333333332,4c2394abfbac7ff59ec7a420918562fa,1819,57.875281642243245,483,4,3.7660455486542443,SP,1126.0,0.6190214403518417,Tier 1 (Top 1%),,2.6809523809523808,2.1756120687342215,4.743054962482938,4.033333333333333,High,6.0,35.0
cc419e0650a3c5ba77189a1882b7556a,health_beauty,2017-07-17,13,40.75923076923077,3.6153846153846154,42.46337606837607,8.846153846153847,154e7e31ebfa092203795c972e5804a6,1819,57.875281642243245,483,4,3.7660455486542443,SP,1126.0,0.6190214403518417,Tier 1 (Top 1%),,2.6809523809523808,2.1756120687342215,4.743054962482938,2.7666666666666666,High,6.0,26.0
1838dd9b8977065acf51d95e0053ea7a,computers_accessories,2018-06-12,3,28.899999999999995,5.0,20.650833333333335,8.0,de480e3ae31eea2d2d97d694c43172fc,67,29.284651741293533,60,3,1.1166666666666667,SP,60.0,0.8955223880597015,Tier 3 (Middle 21-95%),69.56156753830703,1.1320754716981132,0.394078079390396,4.739985870798501,1.2,High,1.0,10.0
b2479f944e1b90cf8a5de1bbfde284d6,bed_bath_table,2018-03-16,7,21.99,1.0,67.32769841269841,11.571428571428571,b072511d69a5b161d8e80815898ed960,134,59.504023631840795,78,3,1.7179487179487178,SP,129.0,0.9626865671641791,Tier 2 (Top 2-20%),71.39965551650388,1.6973684210526316,1.1197587459461107,4.735512536199973,2.103448275862069,High,3.0,18.0
fa1a9dec3a9940c072684a46728bf1fc,pet_shop,2017-11-24,4,99.9,4.25,165.52659722222222,20.25,2ef3d8599453e1d96a0adc55fa90ba91,60,116.54607407407408,49,1,1.2244897959183674,SP,60.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.2244897959183674,0.5868455973269635,4.729540814012864,1.25,High,3.0,12.0
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-05-04,6,51.0,1.0,95.84388888888888,10.0,4deb009c36a910076a023947a7929201,268,64.69376100628931,164,12,1.6341463414634145,SP,33.0,0.12313432835820895,Tier 1 (Top 1%),,1.2692307692307692,1.0023050357128733,4.719889716412077,1.28,High,3.0,12.0
f8db351d8c4c4c22c6835c19a46f01b0,sports_leisure,2017-11-24,4,207.89999999999998,4.5,58.90506944444445,7.0,475af23239b1120761482ea242b1a271,726,31.86017843228923,366,19,1.9836065573770492,SP,84.0,0.11570247933884298,Tier 2 (Top 2-20%),71.39965551650388,1.2173913043478262,0.5908509620327602,4.709493382356361,1.2666666666666666,High,2.0,11.0
cce6ab8d1682639fe45ab70234f1665f,bed_bath_table,2017-11-24,4,40.0,5.0,147.55333333333334,11.25,47a3fbd41bb53db64dacc4562ba3aa52,66,164.87741452991455,53,1,1.2452830188679245,SP,66.0,1.0,Tier 3 (Middle 21-95%),69.56156753830703,1.2452830188679245,0.5852566950741979,4.706852573096728,1.2666666666666666,High,3.0,12.0
0dd184061fb0eaa7ca37932c68ab91c5,housewares,2018-03-05,5,120.0,4.0,81.82333333333334,11.0,30ac6df06dc59ad72cf2f158fc2d904c,193,60.7660963356974,104,3,1.8557692307692308,SP,63.0,0.32642487046632124,Tier 2 (Top 2-20%),71.39965551650388,1.4318181818181819,0.7593671561249331,4.698888791016887,1.6111111111111112,High,2.0,14.0
977f9f63dd360c2a32ece2f93ad6d306,baby,2018-08-04,2,29.9,5.0,46.3325,6.0,498f5440a31fbbe53a970262af00cd5b,25,59.65606666666667,24,1,1.0416666666666667,SP,25.0,1.0,Tier 3 (Middle 21-95%),69.56156753830703,1.0416666666666667,0.2041241452319315,4.694855340334424,1.0454545454545454,High,1.0,9.0
0afccdb8a34ee5c79f7c06faf2b4d56e,telephony,2017-08-03,2,39.9,5.0,153.21180555555554,15.0,0fa5346b6f4924f70dd712764271c52f,25,79.03715277777778,24,1,1.0416666666666667,SP,25.0,1.0,Tier 3 (Middle 21-95%),69.56156753830703,1.0416666666666667,0.2041241452319315,4.694855340334424,1.0909090909090908,High,1.0,9.0
8bd0f31cf0a614c658f6763bd02dea69,furniture_decor,2017-05-12,2,199.99,3.0,67.85472222222222,5.0,7a6aebc4c1205818e64f9275475a73e9,35,30.440642857142862,33,3,1.0606060606060606,SP,25.0,0.7142857142857143,Tier 3 (Middle 21-95%),69.56156753830703,1.0416666666666667,0.2041241452319316,4.694855340334422,1.1666666666666667,High,1.0,10.0
e59aa562b9f8076dd550fcddf0e73491,agro_industry_and_commerce,2018-02-05,5,65.6,5.0,73.75305555555556,16.0,a79e27ad902bfc67386ea63ed1ef7a08,84,46.92278781793842,63,1,1.3333333333333333,SP,84.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.3333333333333333,0.7828813612588128,4.683553406829037,1.4615384615384615,High,2.0,13.0
8c16d1f32a54d92897cc437244442e1b,computers_accessories,2018-03-07,4,47.0,3.0,27.665625,9.0,0fc6914383c2bea767a9562c9d8b43a1,118,36.308874643874645,89,8,1.3258426966292134,SP,87.0,0.7372881355932204,Tier 2 (Top 2-20%),71.39965551650388,1.2608695652173914,0.5854152350617938,4.67895311008344,1.2666666666666666,High,2.0,11.0
7a67c85e85bb2ce8582c35f2203ad736,cool_stuff,2017-11-24,10,179.49,3.3,63.66586111111111,13.555555555555555,b3e40ff639c185b9d726b4b19c17e6cd,1175,38.761327667338904,472,2,2.489406779661017,SP,1072.0,0.9123404255319149,Tier 1 (Top 1%),,2.4363636363636365,1.6214803704766096,4.664648737877195,2.1,High,4.0,22.0
066a6914e1ebf3ea95a216c73a986b91,sports_leisure,2018-02-02,3,34.6,2.0,93.2925,11.0,ed13ae6f86e2108b97c3e86d7a9adc3b,74,72.03810882800609,63,7,1.1746031746031746,SP,45.0,0.6081081081081081,Tier 2 (Top 2-20%),71.39965551650388,1.125,0.40430377003131995,4.637602068006317,1.1153846153846154,High,2.0,10.0
f8db351d8c4c4c22c6835c19a46f01b0,perfumery,2017-05-24,3,115.23333333333335,4.333333333333333,11.706388888888888,11.333333333333334,9ee8c8a931dd4d34148aa31f54ee93c1,726,31.86017843228923,366,19,1.9836065573770492,SP,45.0,0.06198347107438017,Tier 2 (Top 2-20%),71.39965551650388,1.125,0.40430377003132,4.637602068006316,1.1578947368421053,High,1.0,10.0
750303a20e9c56b2a6bc45cdce0b897d,sports_leisure,2017-09-18,3,546.9,5.0,20.291666666666668,7.0,fd9f8eff0fa910129e366594485e00dd,57,26.427733918128656,50,7,1.14,MG,32.0,0.5614035087719298,Tier 2 (Top 2-20%),71.39965551650388,1.103448275862069,0.4092525928189875,4.6341837716267715,1.6666666666666667,High,1.0,13.0
1336efc61c316ddf92c899eb817f7cae,pet_shop,2017-10-17,4,22.0,5.0,165.71833333333333,9.0,61d4de5bc97fe391e6a42d7520a3551f,85,72.60376797385621,69,8,1.2318840579710144,SP,43.0,0.5058823529411764,Tier 2 (Top 2-20%),71.39965551650388,1.2285714285714286,0.5983169672316764,4.632040746314716,1.2916666666666667,High,2.0,12.0
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-11-28,12,154.15666666666667,4.083333333333333,102.06113425925925,11.333333333333334,1ac09f60f3c3bc2021c637ef23fa3248,542,69.32747321991178,239,6,2.2677824267782425,SP,374.0,0.6900369003690037,Tier 1 (Top 1%),,2.0662983425414363,2.1463203911830937,4.628247347537388,3.7666666666666666,High,7.0,34.0
b2ba3715d723d245138f291a6fe42594,stationery,2018-01-11,4,212.64999999999998,5.0,143.66368055555557,16.25,90f39a309a8c05fa7aa4ef02178059cb,363,121.52564867424243,231,27,1.5714285714285714,SP,88.0,0.24242424242424243,Tier 2 (Top 2-20%),71.39965551650388,1.2394366197183098,0.5967720007888719,4.625825904419956,1.4,High,3.0,13.0
9d4db00d65d7760644ac0c14edb5fd86,toys,2018-05-23,4,55.875,4.75,18.07263888888889,7.75,d48bacc1dcd9c86bf1ed4ed2a303336c,100,27.609250298685787,76,7,1.3157894736842106,SP,67.0,0.67,Tier 2 (Top 2-20%),71.39965551650388,1.2641509433962264,0.5932616298003129,4.611538854324084,1.2666666666666666,High,2.0,11.0
3c487ae8f8d7542beff5788e2e0aea83,fashion_bags_accessories,2017-09-12,4,229.9,1.0,70.34944444444444,10.0,568c923625669145cc9a644856fccd14,33,70.70260101010102,28,1,1.1785714285714286,SP,33.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.1785714285714286,0.6118321864193026,4.611441885626759,2.5,High,2.0,20.0
7299e27ed73d2ad986de7f7c77d919fa,toys,2018-05-15,4,68.74,3.5,9.68736111111111,13.25,7f72a8900b3d2fc8fa2635b7836d6e6e,361,28.69851053639847,242,13,1.4917355371900827,SP,85.0,0.23545706371191136,Tier 2 (Top 2-20%),71.39965551650388,1.2686567164179106,0.5924292452891766,4.610412644718216,1.2,High,2.0,11.0
1025f0e2d44d7041d6cf58b6550e0bfa,furniture_decor,2017-11-25,24,61.86708333333333,3.0,220.4062037037037,18.25,9ecadb84c81da840dbf3564378b586e9,1443,91.66556944444444,308,4,4.685064935064935,SP,1306.0,0.9050589050589051,Tier 1 (Top 1%),,4.442176870748299,4.245261163230901,4.6069776103873465,5.766666666666667,High,14.0,55.0
b1fc4f64df5a0e8b6913ab38803c57a9,watches_gifts,2017-10-25,6,55.0,3.0,163.76055555555556,13.0,43423cdffde7fda63d0414ed38c11a73,121,118.61702938475666,86,1,1.4069767441860466,SP,121.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.4069767441860466,0.998562578400681,4.5996348703255405,1.4210526315789473,High,4.0,14.0
5f2684dab12e59f83bef73ae57724e45,toys,2017-12-04,5,127.9,3.8,57.9765,9.2,2423252b2432f1803e4f29e0974c6cf7,74,45.26696727549467,56,5,1.3214285714285714,SP,66.0,0.8918918918918919,Tier 2 (Top 2-20%),71.39965551650388,1.2941176470588236,0.807319457143424,4.590354314082647,1.2222222222222223,High,2.0,12.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,furniture_decor,2018-06-19,2,44.99,5.0,14.413611111111111,1.0,3149cc41e8223dce87f99a27e7934730,118,44.938205128205134,99,10,1.1919191919191918,SP,24.0,0.2033898305084746,Tier 2 (Top 2-20%),71.39965551650388,1.0434782608695652,0.20851441405707477,4.587317109255645,1.0454545454545454,High,1.0,9.0
18a349e75d307f4b4cc646a691ed4216,computers_accessories,2018-03-31,2,76.0,5.0,60.82402777777777,33.0,eaaedcf6f1fee559b27b286e16afdf88,148,71.4758552055993,87,17,1.7011494252873562,SP,24.0,0.16216216216216217,Tier 2 (Top 2-20%),71.39965551650388,1.0434782608695652,0.20851441405707477,4.587317109255645,1.0909090909090908,High,1.0,9.0
40d54b51e962dbe09cabbcfd33298dee,health_beauty,2017-07-10,2,239.10000000000002,4.5,36.63777777777778,8.5,75b4372e69a42f8ae1d908c076f547b2,31,49.96433908045977,29,3,1.0689655172413792,SP,24.0,0.7741935483870968,Tier 2 (Top 2-20%),71.39965551650388,1.0434782608695652,0.20851441405707474,4.587317109255645,1.5,High,1.0,12.0
ebd2d60905fb58271facef5596b620d3,health_beauty,2018-05-08,3,45.96666666666667,4.0,16.0025,10.0,18661ef1d69f1bd07e334d1fc498d40d,88,32.81814495530013,76,1,1.1578947368421053,SP,88.0,1.0,Tier 2 (Top 2-20%),71.39965551650388,1.1578947368421053,0.40175055540960963,4.585196556305327,1.2333333333333334,High,1.0,10.0
1025f0e2d44d7041d6cf58b6550e0bfa,construction_tools_lights,2018-07-28,5,66.32000000000001,4.8,47.2175,3.4,b3f477c2a1fa5dd064834826a5829be2,1443,91.66556944444444,308,4,4.685064935064935,SP,71.0,0.0492030492030492,Tier 1 (Top 1%),,1.3653846153846154,0.7928317615431497,4.584346340440565,1.4,High,3.0,13.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,housewares,2017-04-25,3,44.23333333333333,4.666666666666667,93.31722222222221,12.666666666666666,b8762d562d810c2f8d7ad7e9c12957be,118,44.938205128205134,99,10,1.1919191919191918,SP,44.0,0.3728813559322034,Tier 2 (Top 2-20%),71.39965551650388,1.1282051282051282,0.4090738692453055,4.57568916647773,1.1538461538461537,High,1.0,10.0
4e7c18b98d84e05cbae3ff0ff03846c2,small_appliances,2017-12-03,3,42.0,1.0,27.455833333333334,7.666666666666667,1c955eb7c06e7330695a99212a99c0c8,91,42.239372659176034,75,4,1.2133333333333334,SP,75.0,0.8241758241758241,Tier 2 (Top 2-20%),71.39965551650388,1.1538461538461537,0.40430377003132,4.566254343883143,1.2,High,1.0,10.0
e5a3438891c0bfdb9394643f95273d8e,fashion_bags_accessories,2017-11-24,6,29.633333333333336,3.8333333333333335,108.36212962962964,16.5,07d56eb519d315a2d8fb2f98f095e6bf,257,80.27144725464764,142,1,1.8098591549295775,SP,166.0,0.6459143968871596,Tier 2 (Top 2-20%),71.39965551650388,1.509090909090909,0.9837715717691706,4.564991731599687,1.4666666666666666,High,3.0,14.0
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-11-24,13,173.53076923076924,4.076923076923077,68.08034188034188,21.0,e0d64dcfaa3b6db5c54ca298ae101d05,1156,56.70714202391368,359,10,3.2200557103064065,SP,1002.0,0.8667820069204152,Tier 1 (Top 1%),,2.9557522123893807,2.2002798928906073,4.56498640016886,2.3,High,6.0,27.0
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-11-29,13,159.74615384615385,3.076923076923077,64.75604700854701,27.923076923076923,53b36df67ebb7c41585e8d54d6772e08,1156,56.70714202391368,359,10,3.2200557103064065,SP,1002.0,0.8667820069204152,Tier 1 (Top 1%),,2.9557522123893807,2.2002798928906073,4.56498640016886,2.6666666666666665,High,6.0,27.0
8a32e327fe2c1b3511609d81aaf9f042,furniture_decor,2017-03-01,8,17.865000000000002,4.75,31.146944444444443,12.125,c2c989ac5100e59a6c3d12b2c31a2c72,182,55.2560838150289,104,2,1.75,SP,148.0,0.8131868131868132,Tier 2 (Top 2-20%),71.39965551650388,1.8734177215189873,1.3432365105489297,4.5610599699805,2.357142857142857,High,4.0,21.0
